CustomerID,Country,IsB2B,Recence,Frequence,Montant,R_score,F_score,M_score,RFM_Score,Segment
12876,Belgium,False,78,2,2218.02,3,2,5,10,Clients Moyens
12877,United Kingdom,False,24,12,1535.77,5,5,4,14,Champions
12878,United Kingdom,False,257,2,854.99,1,2,3,6,Clients Perdus
12879,United Kingdom,False,65,3,573.22,3,3,3,9,Clients Fidèles
12881,United Kingdom,False,296,1,298.0,1,1,2,4,Clients Perdus
12882,United Kingdom,False,30,2,1463.04,5,2,4,11,Nouveaux Clients
12883,United Kingdom,False,45,4,703.47,4,4,3,11,Clients Fidèles
12884,United Kingdom,False,109,1,309.05,2,1,2,5,Clients Moyens
12885,United Kingdom,False,84,3,1175.22,3,3,4,10,Clients Fidèles
12886,United Kingdom,False,88,2,1378.4,3,2,4,9,Clients Moyens
12888,United Kingdom,False,235,2,354.12,1,2,2,5,Clients Perdus
12890,United Kingdom,False,45,1,380.47,4,1,2,7,Nouveaux Clients
12891,United Kingdom,True,206,3,331.0,1,3,2,6,Clients à Risque
12893,United Kingdom,False,51,1,188.14,4,1,1,6,Nouveaux Clients
12895,United Kingdom,False,63,2,372.8,3,2,2,7,Clients Moyens
12897,United Kingdom,False,225,2,216.5,1,2,1,4,Clients Perdus
12901,United Kingdom,False,29,28,17654.54,5,5,5,15,Champions
12902,United Kingdom,False,285,1,138.68,1,1,1,3,Clients Perdus
12904,United Kingdom,False,39,2,509.58,4,2,3,9,Nouveaux Clients
12906,United Kingdom,False,32,5,2919.81,5,4,5,14,Champions
12908,United Kingdom,True,197,2,750.0,2,2,3,7,Clients Moyens
12909,United Kingdom,False,60,5,2178.67,3,4,5,12,Clients Fidèles
12910,United Kingdom,False,44,8,3075.04,4,5,5,14,Champions
12912,United Kingdom,False,23,5,1662.3,5,4,4,13,Champions
12913,United Kingdom,False,25,5,2483.63,5,4,5,14,Champions
12915,United Kingdom,False,169,2,363.65,2,2,2,6,Clients Moyens
12916,United Kingdom,False,159,4,3006.15,2,4,5,11,Clients à Risque
12917,United Kingdom,True,149,1,594.0,2,1,3,6,Clients Moyens
12919,United Kingdom,False,29,6,1335.19,5,5,4,14,Champions
12920,United Kingdom,False,38,1,164.23,4,1,1,6,Nouveaux Clients
12921,United Kingdom,False,30,37,16587.09,5,5,5,15,Champions
12922,United Kingdom,False,182,1,405.38,2,1,2,5,Clients Moyens
12923,United Kingdom,False,85,1,176.97,3,1,1,5,Clients Moyens
12924,United Kingdom,False,109,4,933.7,2,4,3,9,Clients à Risque
12925,United Kingdom,False,25,2,694.05,5,2,3,10,Nouveaux Clients
12928,United Kingdom,False,56,5,2062.7,3,4,5,12,Clients Fidèles
12929,United Kingdom,False,332,1,117.85,1,1,1,3,Clients Perdus
12930,United Kingdom,False,99,2,415.8,2,2,2,6,Clients Moyens
12931,United Kingdom,True,42,15,42055.96,4,5,5,14,Champions
12933,United Kingdom,False,45,3,607.53,4,3,3,10,Clients Fidèles
12935,United Kingdom,False,23,7,2160.7,5,5,5,15,Champions
12936,United Kingdom,False,38,4,1063.9,4,4,4,12,Champions
12937,United Kingdom,False,36,4,1504.27,4,4,4,12,Champions
12938,United Kingdom,False,46,1,114.14,4,1,1,6,Nouveaux Clients
12939,United Kingdom,True,85,8,11581.8,3,5,5,13,Clients Fidèles
12940,United Kingdom,False,75,2,913.54,3,2,3,8,Clients Moyens
12942,United Kingdom,False,152,3,683.9,2,3,3,8,Clients à Risque
12944,United Kingdom,False,56,2,604.51,3,2,3,8,Clients Moyens
12945,United Kingdom,False,309,1,462.95,1,1,2,4,Clients Perdus
12947,United Kingdom,False,164,6,1603.99,2,5,4,11,Clients à Risque
12948,United Kingdom,False,37,7,2064.95,4,5,5,14,Champions
12949,United Kingdom,False,51,8,4167.22,4,5,5,14,Champions
12950,United Kingdom,False,23,3,1843.0,5,3,4,12,Clients Fidèles
12951,United Kingdom,False,29,6,1064.07,5,5,4,14,Champions
12952,United Kingdom,False,26,4,1387.79,5,4,4,13,Champions
12953,United Kingdom,False,30,1,329.85,5,1,2,8,Nouveaux Clients
12955,United Kingdom,False,22,11,4757.16,5,5,5,15,Champions
12956,United Kingdom,False,327,1,108.07,1,1,1,3,Clients Perdus
12957,United Kingdom,False,30,8,4017.54,5,5,5,15,Champions
12962,United Kingdom,False,28,2,266.39,5,2,2,9,Nouveaux Clients
12963,United Kingdom,False,29,8,1856.63,5,5,4,14,Champions
12965,United Kingdom,False,110,1,771.91,2,1,3,6,Clients Moyens
12966,United Kingdom,False,30,1,160.18,5,1,1,7,Nouveaux Clients
12967,United Kingdom,False,379,2,1660.9,1,2,4,7,Clients Perdus
12968,United Kingdom,False,133,1,135.95,2,1,1,4,Clients Moyens
12970,United Kingdom,False,28,4,452.24,5,4,2,11,Clients Fidèles
12971,United Kingdom,False,24,86,11189.91,5,5,5,15,Champions
12974,United Kingdom,False,218,1,144.8,1,1,1,3,Clients Perdus
12976,United Kingdom,False,232,1,738.6,1,1,3,5,Clients Perdus
12977,United Kingdom,False,177,1,39.24,2,1,1,4,Clients Moyens
12980,United Kingdom,False,178,9,7374.900000000001,2,5,5,12,Clients à Risque
12981,United Kingdom,False,50,2,372.22,4,2,2,8,Nouveaux Clients
12982,United Kingdom,False,263,1,390.54,1,1,2,4,Clients Perdus
12984,United Kingdom,False,39,1,97.5,4,1,1,6,Nouveaux Clients
12985,United Kingdom,False,21,2,1239.38,5,2,4,11,Nouveaux Clients
12987,United Kingdom,False,94,2,558.7,2,2,3,7,Clients Moyens
12988,United Kingdom,False,313,1,535.32,1,1,3,5,Clients Perdus
12989,United Kingdom,False,24,15,6924.11,5,5,5,15,Champions
12990,United Kingdom,False,52,3,409.5,4,3,2,9,Clients Fidèles
12991,United Kingdom,False,44,2,503.76,4,2,3,9,Nouveaux Clients
12993,United Kingdom,False,44,4,414.76,4,4,2,10,Clients Fidèles
12994,United Kingdom,False,25,3,974.42,5,3,4,12,Clients Fidèles
12995,United Kingdom,False,106,1,211.32,2,1,1,4,Clients Moyens
12997,United Kingdom,False,43,4,1226.89,4,4,4,12,Champions
12999,United Kingdom,False,217,3,455.88,1,3,2,6,Clients à Risque
13000,United Kingdom,False,127,3,534.85,2,3,3,8,Clients à Risque
13001,United Kingdom,False,25,13,9818.82,5,5,5,15,Champions
13002,United Kingdom,False,339,1,120.95,1,1,1,3,Clients Perdus
13003,United Kingdom,False,126,3,149.05,2,3,1,6,Clients à Risque
13004,United Kingdom,False,32,18,5655.91,5,5,5,15,Champions
13005,United Kingdom,False,194,2,513.7,2,2,3,7,Clients Moyens
13006,United Kingdom,False,77,1,81.57,3,1,1,5,Clients Moyens
13008,United Kingdom,False,344,1,229.47,1,1,1,3,Clients Perdus
13011,United Kingdom,False,393,1,50.55,1,1,1,3,Clients Perdus
13012,United Kingdom,False,30,8,1661.84,5,5,4,14,Champions
13013,United Kingdom,False,22,13,4810.9400000000005,5,5,5,15,Champions
13014,United Kingdom,False,31,10,3466.28,5,5,5,15,Champions
13015,United Kingdom,False,74,5,3346.28,3,4,5,12,Clients Fidèles
13016,United Kingdom,False,94,3,789.89,2,3,3,8,Clients à Risque
13017,United Kingdom,False,28,1,204.0,5,1,1,7,Nouveaux Clients
13018,United Kingdom,False,37,28,7277.7,4,5,5,14,Champions
13021,United Kingdom,False,25,9,2616.38,5,5,5,15,Champions
13023,United Kingdom,False,85,2,689.9,3,2,3,8,Clients Moyens
13026,United Kingdom,False,22,5,975.36,5,4,4,13,Champions
13027,United Kingdom,True,134,6,6912.0,2,5,5,12,Clients à Risque
13028,United Kingdom,False,43,2,661.3199999999999,4,2,3,9,Nouveaux Clients
13029,United Kingdom,False,51,3,1247.5,4,3,4,11,Clients Fidèles
13030,United Kingdom,False,32,2,799.48,5,2,3,10,Nouveaux Clients
13032,United Kingdom,False,73,2,1010.18,3,2,4,9,Clients Moyens
13033,United Kingdom,False,378,1,190.55,1,1,1,3,Clients Perdus
13034,United Kingdom,False,75,2,642.77,3,2,3,8,Clients Moyens
13035,United Kingdom,False,94,2,921.88,2,2,3,7,Clients Moyens
13037,United Kingdom,False,159,3,881.07,2,3,3,8,Clients à Risque
13038,United Kingdom,False,101,3,908.46,2,3,3,8,Clients à Risque
13040,United Kingdom,False,29,2,676.99,5,2,3,10,Nouveaux Clients
13043,United Kingdom,False,294,1,516.42,1,1,3,5,Clients Perdus
13044,United Kingdom,False,312,1,560.47,1,1,3,5,Clients Perdus
13045,United Kingdom,False,120,1,305.28000000000003,2,1,2,5,Clients Moyens
13046,United Kingdom,False,51,2,629.31,4,2,3,9,Nouveaux Clients
13047,United Kingdom,False,52,10,3237.54,4,5,5,14,Champions
13048,United Kingdom,False,35,4,1835.91,4,4,4,12,Champions
13049,United Kingdom,False,85,2,656.6800000000001,3,2,3,8,Clients Moyens
13050,United Kingdom,False,35,17,5836.86,4,5,5,14,Champions
13052,United Kingdom,False,233,1,348.15000000000003,1,1,2,4,Clients Perdus
13055,United Kingdom,False,99,3,1214.41,2,3,4,9,Clients à Risque
13058,United Kingdom,False,45,3,271.40000000000003,4,3,2,9,Clients Fidèles
13059,United Kingdom,False,270,1,183.4,1,1,1,3,Clients Perdus
13060,United Kingdom,False,274,1,307.53000000000003,1,1,2,4,Clients Perdus
13061,United Kingdom,False,93,1,248.61,2,1,1,4,Clients Moyens
13062,United Kingdom,False,212,1,346.98,1,1,2,4,Clients Perdus
13064,United Kingdom,False,33,4,1119.49,5,4,4,13,Champions
13065,United Kingdom,False,394,1,205.86,1,1,1,3,Clients Perdus
13066,United Kingdom,False,45,2,470.8,4,2,2,8,Nouveaux Clients
13067,United Kingdom,False,103,1,115.46,2,1,1,4,Clients Moyens
13068,United Kingdom,True,31,2,344.0,5,2,2,9,Nouveaux Clients
13069,United Kingdom,False,21,24,4436.12,5,5,5,15,Champions
13070,United Kingdom,False,213,1,228.8,1,1,1,3,Clients Perdus
13072,United Kingdom,False,287,1,177.15,1,1,1,3,Clients Perdus
13075,United Kingdom,False,150,1,919.61,2,1,3,6,Clients Moyens
13077,United Kingdom,False,22,4,729.27,5,4,3,12,Clients Fidèles
13078,United Kingdom,False,24,26,12627.94,5,5,5,15,Champions
13079,United Kingdom,False,25,5,220.1,5,4,1,10,Clients Fidèles
13080,United Kingdom,False,200,1,58.08,2,1,1,4,Clients Moyens
13081,United Kingdom,False,32,11,28337.38,5,5,5,15,Champions
13082,United Kingdom,False,147,9,3613.63,2,5,5,12,Clients à Risque
13083,United Kingdom,False,25,2,303.75,5,2,2,9,Nouveaux Clients
13085,United Kingdom,False,178,2,416.08,2,2,2,6,Clients Moyens
13089,United Kingdom,False,23,97,58825.83,5,5,5,15,Champions
13090,United Kingdom,False,29,14,8910.82,5,5,5,15,Champions
13091,United Kingdom,False,49,1,345.82,4,1,2,7,Nouveaux Clients
13092,United Kingdom,False,91,5,477.83,3,4,2,9,Clients Fidèles
13093,United Kingdom,False,296,8,7832.47,1,5,5,11,Clients à Risque
13094,United Kingdom,True,42,12,1927.32,4,5,4,13,Champions
13095,United Kingdom,False,91,1,74.39999999999999,3,1,1,5,Clients Moyens
13097,United Kingdom,False,53,10,6010.42,4,5,5,14,Champions
13098,United Kingdom,False,22,28,28882.44,5,5,5,15,Champions
13099,United Kingdom,True,120,1,207.36,2,1,1,4,Clients Moyens
13101,United Kingdom,False,255,1,101.19,1,1,1,3,Clients Perdus
13102,United Kingdom,False,22,24,6424.09,5,5,5,15,Champions
13103,United Kingdom,False,60,1,243.94,3,1,1,5,Clients Moyens
13104,United Kingdom,False,24,6,1098.48,5,5,4,14,Champions
13106,United Kingdom,False,154,1,76.5,2,1,1,4,Clients Moyens
13107,United Kingdom,False,65,4,1531.62,3,4,4,11,Clients Fidèles
13108,United Kingdom,False,393,1,350.06,1,1,2,4,Clients Perdus
13109,United Kingdom,False,80,2,786.54,3,2,3,8,Clients Moyens
13110,United Kingdom,False,52,7,1488.67,4,5,4,13,Champions
13113,United Kingdom,False,21,24,12245.96,5,5,5,15,Champions
13115,United Kingdom,False,32,4,2294.78,5,4,5,14,Champions
13116,United Kingdom,False,159,1,501.14,2,1,3,6,Clients Moyens
13117,United Kingdom,False,42,8,984.91,4,5,4,13,Champions
13118,United Kingdom,False,40,5,1197.81,4,4,4,12,Champions
13120,United Kingdom,False,259,1,30.6,1,1,1,3,Clients Perdus
13121,United Kingdom,False,290,1,283.73,1,1,2,4,Clients Perdus
13122,United Kingdom,False,115,2,922.39,2,2,3,7,Clients Moyens
13124,United Kingdom,False,110,3,3866.33,2,3,5,10,Clients à Risque
13126,United Kingdom,False,25,8,2099.64,5,5,5,15,Champions
13127,United Kingdom,False,98,1,259.17,2,1,2,5,Clients Moyens
13130,United Kingdom,False,115,1,64.0,2,1,1,4,Clients Moyens
13131,United Kingdom,False,44,3,1073.3,4,3,4,11,Clients Fidèles
13132,United Kingdom,False,282,1,77.3,1,1,1,3,Clients Perdus
13133,United Kingdom,False,294,2,109.8,1,2,1,4,Clients Perdus
13134,United Kingdom,False,106,4,1793.58,2,4,4,10,Clients à Risque
13135,United Kingdom,True,217,1,3096.0,1,1,5,7,Clients Perdus
13136,United Kingdom,False,77,5,2607.61,3,4,5,12,Clients Fidèles
13137,United Kingdom,False,31,8,3650.41,5,5,5,15,Champions
13138,United Kingdom,False,43,6,962.39,4,5,4,13,Champions
13139,United Kingdom,False,37,7,5064.9400000000005,4,5,5,14,Champions
13140,United Kingdom,False,129,3,423.72,2,3,2,7,Clients à Risque
13141,United Kingdom,False,105,5,2388.75,2,4,5,11,Clients à Risque
13142,United Kingdom,False,40,1,307.09000000000003,4,1,2,7,Nouveaux Clients
13144,United Kingdom,False,353,1,110.95,1,1,1,3,Clients Perdus
13145,United Kingdom,False,60,4,618.52,3,4,3,10,Clients Fidèles
13146,United Kingdom,False,47,1,228.91,4,1,1,6,Nouveaux Clients
13147,United Kingdom,False,31,4,712.8,5,4,3,12,Clients Fidèles
13148,United Kingdom,False,50,12,3707.12,4,5,5,14,Champions
13149,United Kingdom,False,35,4,1676.06,4,4,4,12,Champions
13151,United Kingdom,False,316,1,1257.87,1,1,4,6,Clients Perdus
13153,United Kingdom,False,26,1,486.22,5,1,2,8,Nouveaux Clients
13155,United Kingdom,False,54,4,971.76,3,4,4,11,Clients Fidèles
13157,United Kingdom,False,70,4,1741.22,3,4,4,11,Clients Fidèles
13158,United Kingdom,False,115,4,1201.06,2,4,4,10,Clients à Risque
13159,United Kingdom,False,29,4,1437.85,5,4,4,13,Champions
13160,United Kingdom,False,43,1,91.8,4,1,1,6,Nouveaux Clients
13161,United Kingdom,False,334,1,112.75,1,1,1,3,Clients Perdus
13162,United Kingdom,False,143,4,1688.29,2,4,4,10,Clients à Risque
13165,United Kingdom,False,67,2,1021.48,3,2,4,9,Clients Moyens
13166,United Kingdom,False,304,1,417.2,1,1,2,4,Clients Perdus
13167,United Kingdom,False,39,4,791.33,4,4,3,11,Clients Fidèles
13168,United Kingdom,False,57,4,1319.19,3,4,4,11,Clients Fidèles
13169,United Kingdom,False,84,2,712.88,3,2,3,8,Clients Moyens
13170,United Kingdom,False,47,1,116.01,4,1,1,6,Nouveaux Clients
13171,United Kingdom,False,42,3,468.41,4,3,2,9,Clients Fidèles
13173,United Kingdom,False,25,2,353.65000000000003,5,2,2,9,Nouveaux Clients
13174,United Kingdom,False,37,3,2817.03,4,3,5,12,Clients Fidèles
13176,United Kingdom,False,67,1,492.84,3,1,3,7,Clients Moyens
13177,United Kingdom,False,85,1,282.45,3,1,2,6,Clients Moyens
13178,United Kingdom,False,47,11,5725.47,4,5,5,14,Champions
13182,United Kingdom,False,66,1,121.18,3,1,1,5,Clients Moyens
13183,United Kingdom,False,28,9,3957.78,5,5,5,15,Champions
13184,United Kingdom,False,35,10,1701.29,4,5,4,13,Champions
13185,United Kingdom,False,288,1,71.4,1,1,1,3,Clients Perdus
13186,United Kingdom,False,60,3,1575.89,3,3,4,10,Clients Fidèles
13187,United Kingdom,False,358,1,236.02,1,1,1,3,Clients Perdus
13188,United Kingdom,False,32,1,114.6,5,1,1,7,Nouveaux Clients
13189,United Kingdom,False,39,2,260.68,4,2,2,8,Nouveaux Clients
13192,United Kingdom,False,116,2,911.94,2,2,3,7,Clients Moyens
13193,United Kingdom,False,82,1,117.88,3,1,1,5,Clients Moyens
13194,United Kingdom,False,156,1,60.7,2,1,1,4,Clients Moyens
13196,United Kingdom,False,32,4,1797.78,5,4,4,13,Champions
13198,United Kingdom,False,31,6,3401.24,5,5,5,15,Champions
13199,United Kingdom,False,24,38,9817.12,5,5,5,15,Champions
13200,United Kingdom,False,40,4,870.09,4,4,3,11,Clients Fidèles
13203,United Kingdom,False,30,4,869.46,5,4,3,12,Clients Fidèles
13207,United Kingdom,False,36,2,250.26,4,2,2,8,Nouveaux Clients
13208,United Kingdom,False,79,6,1223.9,3,5,4,12,Clients Fidèles
13209,United Kingdom,False,51,8,5891.61,4,5,5,14,Champions
13210,United Kingdom,False,114,1,353.48,2,1,2,5,Clients Moyens
13211,United Kingdom,False,31,3,1197.42,5,3,4,12,Clients Fidèles
13212,United Kingdom,False,40,3,788.08,4,3,3,10,Clients Fidèles
13213,United Kingdom,False,77,5,1520.58,3,4,4,11,Clients Fidèles
13216,United Kingdom,True,288,1,333.74,1,1,2,4,Clients Perdus
13217,United Kingdom,True,143,3,533.98,2,3,3,8,Clients à Risque
13218,United Kingdom,False,148,1,62.64,2,1,1,4,Clients Moyens
13220,United Kingdom,False,99,4,819.2900000000001,2,4,3,9,Clients à Risque
13221,United Kingdom,False,261,2,847.41,1,2,3,6,Clients Perdus
13223,United Kingdom,False,221,2,163.2,1,2,1,4,Clients Perdus
13224,United Kingdom,False,81,2,2155.95,3,2,5,10,Clients Moyens
13225,United Kingdom,True,24,7,6463.84,5,5,5,15,Champions
13226,United Kingdom,False,294,1,108.21,1,1,1,3,Clients Perdus
13227,United Kingdom,False,222,1,257.7,1,1,2,4,Clients Perdus
13228,United Kingdom,True,102,1,358.0,2,1,2,5,Clients Moyens
13229,United Kingdom,False,246,1,160.95,1,1,1,3,Clients Perdus
13230,United Kingdom,False,25,14,2806.97,5,5,5,15,Champions
13232,United Kingdom,False,33,7,1357.6,5,5,4,14,Champions
13233,United Kingdom,False,95,2,605.12,2,2,3,7,Clients Moyens
13235,United Kingdom,False,233,1,1031.07,1,1,4,6,Clients Perdus
13236,United Kingdom,False,45,2,744.85,4,2,3,9,Nouveaux Clients
13238,United Kingdom,False,38,4,700.73,4,4,3,11,Clients Fidèles
13239,United Kingdom,False,282,1,329.56,1,1,2,4,Clients Perdus
13240,United Kingdom,False,117,4,663.65,2,4,3,9,Clients à Risque
13242,United Kingdom,False,133,3,270.40000000000003,2,3,2,7,Clients à Risque
13243,United Kingdom,False,224,1,600.07,1,1,3,5,Clients Perdus
13244,United Kingdom,False,113,1,121.74,2,1,1,4,Clients Moyens
13245,United Kingdom,False,71,1,430.5,3,1,2,6,Clients Moyens
13246,United Kingdom,False,39,6,1987.3,4,5,4,13,Champions
13247,United Kingdom,False,38,4,501.12,4,4,3,11,Clients Fidèles
13248,United Kingdom,False,145,2,465.68,2,2,2,6,Clients Moyens
13249,United Kingdom,False,113,3,711.41,2,3,3,8,Clients à Risque
13253,United Kingdom,False,177,2,1030.4,2,2,4,8,Clients Moyens
13255,United Kingdom,False,30,2,399.51,5,2,2,9,Nouveaux Clients
13258,United Kingdom,False,32,3,698.5799999999999,5,3,3,11,Clients Fidèles
13259,United Kingdom,False,82,1,292.32,3,1,2,6,Clients Moyens
13260,United Kingdom,False,82,1,557.62,3,1,3,7,Clients Moyens
13261,United Kingdom,False,289,2,944.1,1,2,4,7,Clients Perdus
13262,United Kingdom,False,284,1,200.29,1,1,1,3,Clients Perdus
13263,United Kingdom,False,22,35,7454.07,5,5,5,15,Champions
13265,United Kingdom,False,74,5,2107.66,3,4,5,12,Clients Fidèles
13266,United Kingdom,False,32,12,3834.26,5,5,5,15,Champions
13267,United Kingdom,False,23,19,4521.49,5,5,5,15,Champions
13268,United Kingdom,False,38,11,3214.69,4,5,5,14,Champions
13269,United Kingdom,False,22,15,5346.2300000000005,5,5,5,15,Champions
13270,United Kingdom,True,387,1,590.0,1,1,3,5,Clients Perdus
13271,United Kingdom,False,58,1,217.38,3,1,1,5,Clients Moyens
13272,United Kingdom,False,52,2,276.56,4,2,2,8,Nouveaux Clients
13273,United Kingdom,False,134,1,138.98,2,1,1,4,Clients Moyens
13276,United Kingdom,False,84,2,590.9300000000001,3,2,3,8,Clients Moyens
13277,United Kingdom,False,36,4,258.4,4,4,2,10,Clients Fidèles
13278,United Kingdom,False,61,1,542.73,3,1,3,7,Clients Moyens
13279,United Kingdom,False,99,1,137.75,2,1,1,4,Clients Moyens
13280,United Kingdom,False,143,3,814.86,2,3,3,8,Clients à Risque
13282,United Kingdom,False,39,3,1132.14,4,3,4,11,Clients Fidèles
13283,United Kingdom,False,80,2,93.66,3,2,1,6,Clients Moyens
13284,United Kingdom,False,351,1,201.19,1,1,1,3,Clients Perdus
13285,United Kingdom,False,44,4,2709.12,4,4,5,13,Champions
13291,United Kingdom,False,176,1,361.11,2,1,2,5,Clients Moyens
13292,United Kingdom,False,59,2,578.94,3,2,3,8,Clients Moyens
13294,United Kingdom,False,210,2,873.74,1,2,3,6,Clients Perdus
13295,United Kingdom,False,380,1,201.2,1,1,1,3,Clients Perdus
13296,United Kingdom,False,158,1,87.4,2,1,1,4,Clients Moyens
13297,United Kingdom,False,28,4,2089.85,5,4,5,14,Champions
13298,United Kingdom,False,22,1,360.0,5,1,2,8,Nouveaux Clients
13299,United Kingdom,False,289,1,142.5,1,1,1,3,Clients Perdus
13300,United Kingdom,False,190,1,371.89,2,1,2,5,Clients Moyens
13301,United Kingdom,False,124,4,618.09,2,4,3,9,Clients à Risque
13302,United Kingdom,False,176,1,63.75,2,1,1,4,Clients Moyens
13304,United Kingdom,False,372,1,300.42,1,1,2,4,Clients Perdus
13305,United Kingdom,False,25,10,2000.86,5,5,4,14,Champions
13307,United Kingdom,False,141,1,15.0,2,1,1,4,Clients Moyens
13308,United Kingdom,False,43,3,1385.51,4,3,4,11,Clients Fidèles
13309,United Kingdom,False,28,5,1456.79,5,4,4,13,Champions
13310,United Kingdom,False,49,3,1132.03,4,3,4,11,Clients Fidèles
13311,United Kingdom,False,25,2,598.57,5,2,3,10,Nouveaux Clients
13313,United Kingdom,False,43,5,1555.3200000000002,4,4,4,12,Champions
13314,United Kingdom,False,22,3,775.94,5,3,3,11,Clients Fidèles
13316,United Kingdom,False,58,4,5977.73,3,4,5,12,Clients Fidèles
13317,United Kingdom,False,87,6,2273.68,3,5,5,13,Clients Fidèles
13318,United Kingdom,False,22,3,640.76,5,3,3,11,Clients Fidèles
13319,United Kingdom,False,26,26,10845.55,5,5,5,15,Champions
13320,United Kingdom,False,99,4,1548.7,2,4,4,10,Clients à Risque
13321,United Kingdom,False,93,2,567.36,2,2,3,7,Clients Moyens
13322,United Kingdom,False,38,1,199.48,4,1,1,6,Nouveaux Clients
13323,United Kingdom,False,24,5,787.85,5,4,3,12,Clients Fidèles
13324,United Kingdom,False,57,10,7121.95,3,5,5,13,Clients Fidèles
13325,United Kingdom,False,102,1,675.3,2,1,3,6,Clients Moyens
13327,United Kingdom,False,59,8,3627.77,3,5,5,13,Clients Fidèles
13328,United Kingdom,False,337,1,1308.48,1,1,4,6,Clients Perdus
13329,United Kingdom,False,52,2,789.0,4,2,3,9,Nouveaux Clients
13330,United Kingdom,False,113,3,1140.93,2,3,4,9,Clients à Risque
13332,United Kingdom,False,35,1,350.90000000000003,4,1,2,7,Nouveaux Clients
13334,United Kingdom,False,103,3,3536.82,2,3,5,10,Clients à Risque
13336,United Kingdom,False,98,1,795.12,2,1,3,6,Clients Moyens
13338,United Kingdom,False,178,1,487.02,2,1,2,5,Clients Moyens
13339,United Kingdom,False,221,1,860.12,1,1,3,5,Clients Perdus
13340,United Kingdom,False,66,7,10736.48,3,5,5,13,Clients Fidèles
13341,United Kingdom,False,281,1,775.85,1,1,3,5,Clients Perdus
