InvoiceNo,CustomerID,Country,Year,Month,MonthName,Revenue,Nb_Lignes,DateKey,Segment,IsB2B
537090,15332,Lithuania,2010,12,Dec,15.0,1,20101201,Clients à Risque,False
537111,14810,United Kingdom,2010,12,Dec,180.44,23,20101201,Clients Fidèles,False
537117,16353,United Kingdom,2010,12,Dec,204.0,1,20101201,Champions,False
537126,18118,United Kingdom,2010,12,Dec,475.86,118,20101201,Champions,False
537127,13831,United Kingdom,2010,12,Dec,408.0,2,20101201,Champions,False
537128,12841,United Kingdom,2010,12,Dec,211.74,23,20101201,Champions,False
537129,13506,United Kingdom,2010,12,Dec,301.12,17,20101201,Clients Perdus,False
537130,17796,United Kingdom,2010,12,Dec,114.65,19,20101201,Clients Fidèles,False
537131,15716,United Kingdom,2010,12,Dec,547.1,38,20101201,Clients à Risque,False
537133,18156,United Kingdom,2010,12,Dec,206.23000000000002,55,20101201,Clients Fidèles,False
537134,16983,United Kingdom,2010,12,Dec,163.49,9,20101201,Champions,False
537135,17059,United Kingdom,2010,12,Dec,722.36,117,20101201,Champions,False
537136,12748,United Kingdom,2010,12,Dec,273.76,37,20101201,Champions,False
537137,16327,United Kingdom,2010,12,Dec,535.6,66,20101201,Champions,False
537138,17211,United Kingdom,2010,12,Dec,273.3,33,20101201,Champions,False
537139,17026,United Kingdom,2010,12,Dec,33.15,3,20101201,Clients à Risque,False
537140,12748,United Kingdom,2010,12,Dec,70.42,39,20101201,Champions,False
537141,15570,United Kingdom,2010,12,Dec,517.65,44,20101201,Champions,False
537142,12748,United Kingdom,2010,12,Dec,41.45,15,20101201,Champions,False
537144,15880,United Kingdom,2010,12,Dec,343.28,105,20101201,Clients Perdus,False
537153,16718,United Kingdom,2010,12,Dec,623.75,45,20101201,Clients Perdus,False
537154,15808,United Kingdom,2010,12,Dec,1021.45,64,20101201,Clients à Risque,False
537155,12748,United Kingdom,2010,12,Dec,75.64,33,20101201,Champions,False
537156,17858,United Kingdom,2010,12,Dec,251.25,19,20101201,Champions,False
537158,16393,United Kingdom,2010,12,Dec,184.8,10,20101201,Champions,False
537159,14527,United Kingdom,2010,12,Dec,292.95,28,20101201,Champions,False
537160,14161,United Kingdom,2010,12,Dec,283.15,26,20101201,Clients à Risque,False
537163,17863,United Kingdom,2010,12,Dec,384.71999999999997,21,20101201,Clients Fidèles,False
537176,16411,United Kingdom,2010,12,Dec,131.5,21,20101201,Clients Fidèles,False
537179,13767,United Kingdom,2010,12,Dec,806.28,13,20101201,Champions,False
537192,16402,United Kingdom,2010,12,Dec,211.8,57,20101201,Clients à Risque,False
537193,15023,United Kingdom,2010,12,Dec,460.6,37,20101201,Champions,False
537194,17402,United Kingdom,2010,12,Dec,271.2,1,20101201,Champions,False
537195,15311,United Kingdom,2010,12,Dec,650.64,33,20101201,Champions,False
537196,15426,United Kingdom,2010,12,Dec,411.42,86,20101201,Champions,False
537197,12647,Germany,2010,12,Dec,286.5,16,20101201,Champions,False
537198,12647,Germany,2010,12,Dec,85.5,2,20101201,Champions,False
537199,15894,United Kingdom,2010,12,Dec,156.74,38,20101201,Clients à Risque,False
537200,15867,United Kingdom,2010,12,Dec,112.9,29,20101201,Champions,False
537201,12472,Germany,2010,12,Dec,1631.3,70,20101201,Champions,False
537202,14506,United Kingdom,2010,12,Dec,269.7,50,20101201,Champions,False
537204,15555,United Kingdom,2010,12,Dec,198.43,32,20101201,Champions,False
537205,13034,United Kingdom,2010,12,Dec,165.86,11,20101201,Clients Moyens,False
537206,15235,United Kingdom,2010,12,Dec,85.55000000000001,4,20101201,Clients à Risque,False
537207,17402,United Kingdom,2010,12,Dec,188.77,23,20101201,Champions,False
537208,15889,United Kingdom,2010,12,Dec,297.92,66,20101201,Clients à Risque,False
537209,14606,United Kingdom,2010,12,Dec,192.68,42,20101201,Champions,False
537210,15953,United Kingdom,2010,12,Dec,209.84,16,20101201,Champions,False
537211,16143,United Kingdom,2010,12,Dec,355.75,16,20101201,Champions,False
537212,12720,Germany,2010,12,Dec,473.39,30,20101201,Champions,False
537213,12748,United Kingdom,2010,12,Dec,8.65,6,20101201,Champions,False
537214,16422,United Kingdom,2010,12,Dec,1668.2,13,20101201,Champions,False
537215,12747,United Kingdom,2010,12,Dec,358.56,7,20101201,Champions,False
537216,15502,United Kingdom,2010,12,Dec,569.5,18,20101201,Champions,False
537217,15502,United Kingdom,2010,12,Dec,167.2,4,20101201,Champions,False
537218,12763,Japan,2010,12,Dec,320.08,16,20101201,Clients Moyens,False
537219,14081,United Kingdom,2010,12,Dec,423.52,69,20101201,Clients à Risque,False
537221,17965,United Kingdom,2010,12,Dec,37.35,7,20101201,Clients Fidèles,False
537222,14404,United Kingdom,2010,12,Dec,133.48,26,20101201,Clients Fidèles,False
537223,13579,United Kingdom,2010,12,Dec,164.7,9,20101201,Nouveaux Clients,False
537224,13174,United Kingdom,2010,12,Dec,1415.97,169,20101201,Clients Fidèles,False
537225,12748,United Kingdom,2010,12,Dec,496.48,64,20101201,Champions,False
537226,15987,United Kingdom,2010,12,Dec,113.48,9,20101201,Champions,False
537227,17677,United Kingdom,2010,12,Dec,922.4,20,20101201,Champions,False
537228,17677,United Kingdom,2010,12,Dec,25.200000000000003,1,20101201,Champions,False
537229,17677,United Kingdom,2010,12,Dec,17.4,1,20101201,Champions,False
537231,13652,United Kingdom,2010,12,Dec,308.8,18,20101201,Clients Fidèles,False
537233,17428,United Kingdom,2010,12,Dec,353.0,9,20101201,Champions,False
537235,17381,United Kingdom,2010,12,Dec,2567.6400000000003,5,20101201,Champions,True
537236,16858,United Kingdom,2010,12,Dec,375.69000000000005,10,20101201,Clients Perdus,False
537238,16161,United Kingdom,2010,12,Dec,164.2,15,20101201,Champions,False
537239,18219,United Kingdom,2010,12,Dec,210.19,13,20101201,Champions,False
537241,14293,United Kingdom,2010,12,Dec,364.92,15,20101201,Champions,False
537242,14748,United Kingdom,2010,12,Dec,412.22,29,20101201,Champions,False
537243,16638,United Kingdom,2010,12,Dec,50.400000000000006,2,20101201,Champions,False
537244,17674,United Kingdom,2010,12,Dec,300.66,11,20101201,Clients à Risque,False
537245,14748,United Kingdom,2010,12,Dec,58.2,3,20101201,Champions,False
537246,12808,Portugal,2010,12,Dec,129.4,7,20101201,Clients Fidèles,False
537247,13094,United Kingdom,2010,12,Dec,223.68,3,20101201,Champions,True
537248,15899,United Kingdom,2010,12,Dec,56.25,4,20101201,Clients Perdus,False
537249,16955,United Kingdom,2010,12,Dec,33.0,1,20101201,Clients à Risque,False
537250,12708,Germany,2010,12,Dec,196.44,14,20101201,Champions,False
537254,15898,United Kingdom,2010,12,Dec,382.69,59,20101201,Champions,False
537255,14443,United Kingdom,2010,12,Dec,303.5,20,20101201,Clients Fidèles,False
537256,16210,United Kingdom,2010,12,Dec,2263.8,11,20101201,Champions,False
537257,17691,United Kingdom,2010,12,Dec,142.5,9,20101201,Clients à Risque,False
537258,17227,United Kingdom,2010,12,Dec,142.25,10,20101201,Clients Fidèles,False
537262,15039,United Kingdom,2010,12,Dec,611.51,56,20101201,Champions,False
537265,15919,United Kingdom,2010,12,Dec,270.72,49,20101201,Clients Fidèles,False
537298,13497,United Kingdom,2010,12,Dec,153.5,9,20101201,Clients Perdus,False
537301,15860,United Kingdom,2010,12,Dec,102.66,15,20101201,Clients Fidèles,False
537312,14189,United Kingdom,2010,12,Dec,311.24,9,20101201,Champions,False
537313,15304,United Kingdom,2010,12,Dec,123.15,5,20101201,Clients Fidèles,False
537332,14344,United Kingdom,2010,12,Dec,322.8,12,20101201,Clients à Risque,False
537334,16719,United Kingdom,2010,12,Dec,430.73,44,20101201,Champions,False
537335,15048,United Kingdom,2010,12,Dec,98.7,23,20101201,Clients Fidèles,False
537346,15301,United Kingdom,2010,12,Dec,673.37,34,20101201,Clients Fidèles,False
537350,14708,United Kingdom,2010,12,Dec,419.06,12,20101201,Clients Fidèles,False
537351,16898,United Kingdom,2010,12,Dec,116.08,32,20101201,Clients Fidèles,False
537354,12748,United Kingdom,2010,12,Dec,133.07,38,20101201,Champions,False
537359,14825,United Kingdom,2010,12,Dec,184.10000000000002,10,20101201,Champions,False
537360,18113,United Kingdom,2010,12,Dec,76.32000000000001,1,20101201,Clients Perdus,True
537362,17596,United Kingdom,2010,12,Dec,392.62,60,20101201,Champions,False
537365,15078,United Kingdom,2010,12,Dec,449.95000000000005,21,20101201,Champions,False
537366,14085,United Kingdom,2010,12,Dec,308.05,12,20101201,Champions,False
537367,15078,United Kingdom,2010,12,Dec,25.200000000000003,1,20101201,Champions,False
537368,14911,EIRE,2010,12,Dec,377.5,15,20101201,Champions,False
537369,17860,United Kingdom,2010,12,Dec,252.8,58,20101201,Clients Perdus,False
537370,13155,United Kingdom,2010,12,Dec,379.7,52,20101201,Clients Fidèles,False
537371,15028,United Kingdom,2010,12,Dec,185.97,14,20101201,Clients Fidèles,False
537372,16919,United Kingdom,2010,12,Dec,198.35,22,20101201,Clients à Risque,False
537374,17259,United Kingdom,2010,12,Dec,381.64,87,20101201,Clients à Risque,False
537375,17019,United Kingdom,2010,12,Dec,358.82,49,20101201,Champions,False
537376,16722,United Kingdom,2010,12,Dec,480.68,16,20101201,Champions,False
537377,15882,United Kingdom,2010,12,Dec,270.52,14,20101201,Clients à Risque,False
537378,14911,EIRE,2010,12,Dec,784.15,20,20101201,Champions,False
537380,15882,United Kingdom,2010,12,Dec,100.80000000000001,2,20101201,Clients à Risque,False
537381,14667,United Kingdom,2010,12,Dec,511.56,24,20101201,Champions,False
537382,16710,United Kingdom,2010,12,Dec,375.47,58,20101201,Champions,False
537384,15984,United Kingdom,2010,12,Dec,122.7,5,20101201,Champions,False
537385,14487,United Kingdom,2010,12,Dec,125.10000000000001,13,20101201,Champions,False
537386,14911,EIRE,2010,12,Dec,20.85,1,20101201,Champions,False
537387,13468,United Kingdom,2010,12,Dec,222.18,14,20101201,Champions,False
537388,17682,United Kingdom,2010,12,Dec,391.5,18,20101201,Champions,False
537389,17757,United Kingdom,2010,12,Dec,149.0,19,20101201,Champions,False
537390,16658,United Kingdom,2010,12,Dec,123.24,8,20101201,Clients Perdus,False
537391,16550,United Kingdom,2010,12,Dec,554.66,48,20101201,Clients à Risque,False
537392,17068,United Kingdom,2010,12,Dec,166.15,24,20101201,Champions,False
537393,13089,United Kingdom,2010,12,Dec,2415.04,34,20101201,Champions,False
537394,13089,United Kingdom,2010,12,Dec,81.17999999999999,5,20101201,Champions,False
537395,15356,United Kingdom,2010,12,Dec,150.22,53,20101201,Champions,False
537396,17223,United Kingdom,2010,12,Dec,292.84000000000003,30,20101201,Clients à Risque,False
537397,16817,United Kingdom,2010,12,Dec,244.20000000000002,10,20101201,Champions,False
537399,13030,United Kingdom,2010,12,Dec,427.74,60,20101201,Nouveaux Clients,False
537400,17191,United Kingdom,2010,12,Dec,422.81,50,20101201,Champions,False
537403,17191,United Kingdom,2010,12,Dec,30.45,11,20101201,Champions,False
537404,17191,United Kingdom,2010,12,Dec,56.85,11,20101201,Champions,False
537405,17841,United Kingdom,2010,12,Dec,406.69,46,20101201,Champions,False
537407,15502,United Kingdom,2010,12,Dec,192.7,6,20101201,Champions,False
537409,15194,United Kingdom,2010,12,Dec,406.16,16,20101201,Champions,False
537410,14409,United Kingdom,2010,12,Dec,151.20000000000002,1,20101201,Clients Fidèles,False
537412,14409,United Kingdom,2010,12,Dec,177.60000000000002,1,20101201,Clients Fidèles,False
537415,16654,United Kingdom,2010,12,Dec,227.4,9,20101201,Clients à Risque,False
537418,17884,United Kingdom,2010,12,Dec,137.11,36,20101201,Clients Fidèles,False
537419,13495,United Kingdom,2010,12,Dec,510.95,14,20101201,Champions,False
537420,17519,United Kingdom,2010,12,Dec,335.3,18,20101201,Champions,False
537421,17218,United Kingdom,2010,12,Dec,292.54,51,20101201,Champions,False
537422,17812,United Kingdom,2010,12,Dec,217.54999999999998,33,20101201,Clients Fidèles,False
537423,14215,United Kingdom,2010,12,Dec,166.0,6,20101201,Champions,False
537424,15602,United Kingdom,2010,12,Dec,92.55000000000001,3,20101201,Champions,False
537428,17320,United Kingdom,2010,12,Dec,450.92,22,20101201,Clients à Risque,False
537429,12748,United Kingdom,2010,12,Dec,82.12,21,20101201,Champions,False
537433,12913,United Kingdom,2010,12,Dec,417.62,4,20101201,Champions,False
537435,17920,United Kingdom,2010,12,Dec,221.5,14,20101201,Champions,False
537440,17869,United Kingdom,2010,12,Dec,214.32,16,20101201,Clients à Risque,False
537441,13564,United Kingdom,2010,12,Dec,540.0,41,20101201,Clients à Risque,False
537446,18055,United Kingdom,2010,12,Dec,569.03,28,20101201,Champions,False
537447,13963,United Kingdom,2010,12,Dec,151.3,7,20101201,Clients à Risque,False
537448,17450,United Kingdom,2010,12,Dec,39.6,1,20101201,Champions,True
537456,17450,United Kingdom,2010,12,Dec,1989.2400000000002,2,20101201,Champions,True
537457,17511,United Kingdom,2010,12,Dec,1644.94,19,20101201,Champions,False
537458,17091,United Kingdom,2010,12,Dec,293.45000000000005,13,20101201,Champions,False
537459,17470,United Kingdom,2010,12,Dec,178.4,11,20101201,Clients Fidèles,False
537460,17616,United Kingdom,2010,12,Dec,326.4,1,20101201,Clients à Risque,True
537461,15649,United Kingdom,2010,12,Dec,510.0,1,20101201,Clients à Risque,True
537462,17228,United Kingdom,2010,12,Dec,172.65,12,20101201,Champions,False
537463,12681,France,2010,12,Dec,1033.52,41,20101201,Champions,False
537464,14907,United Kingdom,2010,12,Dec,618.07,28,20101201,Champions,False
537465,17735,United Kingdom,2010,12,Dec,454.6,22,20101201,Champions,False
537467,16059,United Kingdom,2010,12,Dec,118.25,18,20101201,Clients Fidèles,False
537468,12567,France,2010,12,Dec,415.46,20,20101201,Champions,False
537469,17720,United Kingdom,2010,12,Dec,102.0,1,20101201,Champions,False
537470,15018,United Kingdom,2010,12,Dec,111.25,5,20101201,Clients Fidèles,False
537471,14344,United Kingdom,2010,12,Dec,17.85,1,20101201,Clients à Risque,False
537472,12971,United Kingdom,2010,12,Dec,111.54,6,20101201,Champions,False
537476,15838,United Kingdom,2010,12,Dec,957.5,3,20101201,Champions,True
537484,14733,United Kingdom,2010,12,Dec,1830.02,28,20101201,Champions,False
537489,17017,United Kingdom,2010,12,Dec,511.8,21,20101201,Champions,False
537509,13756,United Kingdom,2010,12,Dec,532.8000000000001,2,20101201,Champions,False
537523,14176,United Kingdom,2010,12,Dec,159.55,9,20101201,Clients à Risque,False
537538,15353,United Kingdom,2010,12,Dec,311.65,12,20101201,Clients à Risque,False
537567,18119,United Kingdom,2010,12,Dec,181.12,30,20101201,Clients Perdus,False
537592,17491,United Kingdom,2010,12,Dec,327.4,5,20101201,Champions,False
537593,14282,United Kingdom,2010,12,Dec,571.0,13,20101201,Champions,False
537594,12647,Germany,2010,12,Dec,596.8,17,20101201,Champions,False
537595,13569,United Kingdom,2010,12,Dec,118.32,24,20101201,Nouveaux Clients,False
537598,14135,United Kingdom,2010,12,Dec,319.0,14,20101201,Champions,False
537599,17954,United Kingdom,2010,12,Dec,19.9,1,20101201,Champions,False
537601,17287,United Kingdom,2010,12,Dec,108.78,9,20101201,Champions,False
537603,14673,United Kingdom,2010,12,Dec,373.49,15,20101201,Champions,False
537604,13488,United Kingdom,2010,12,Dec,1381.92,45,20101201,Champions,False
537605,16221,United Kingdom,2010,12,Dec,166.74,12,20101201,Clients Fidèles,False
537606,15002,United Kingdom,2010,12,Dec,631.65,31,20101201,Clients à Risque,False
537607,15965,United Kingdom,2010,12,Dec,156.19,16,20101201,Clients Fidèles,False
537608,15024,United Kingdom,2010,12,Dec,444.42,47,20101201,Champions,False
537609,17675,United Kingdom,2010,12,Dec,617.12,12,20101201,Champions,False
537612,13769,United Kingdom,2010,12,Dec,322.3,10,20101201,Champions,False
537614,16904,United Kingdom,2010,12,Dec,322.8,30,20101201,Champions,False
537615,15898,United Kingdom,2010,12,Dec,139.0,5,20101201,Champions,False
537616,16904,United Kingdom,2010,12,Dec,15.9,1,20101201,Champions,False
537617,16086,United Kingdom,2010,12,Dec,177.26,8,20101201,Clients Fidèles,False
537618,15061,United Kingdom,2010,12,Dec,2022.16,16,20101201,Champions,False
537619,13786,United Kingdom,2010,12,Dec,230.4,7,20101201,Clients Perdus,False
537620,13880,United Kingdom,2010,12,Dec,97.8,6,20101201,Champions,False
537622,13173,United Kingdom,2010,12,Dec,165.94,23,20101201,Nouveaux Clients,False
537623,15858,United Kingdom,2010,12,Dec,383.93,44,20101201,Champions,False
537624,12748,United Kingdom,2010,12,Dec,306.84000000000003,59,20101201,Champions,False
537625,15180,United Kingdom,2010,12,Dec,87.5,6,20101201,Clients Perdus,False
537626,12347,Iceland,2010,12,Dec,711.79,31,20101201,Champions,False
537627,14739,United Kingdom,2010,12,Dec,713.88,12,20101201,Champions,False
537628,16293,United Kingdom,2010,12,Dec,378.75,16,20101201,Champions,False
537629,17419,United Kingdom,2010,12,Dec,356.87,18,20101201,Champions,False
537631,17419,United Kingdom,2010,12,Dec,17.4,1,20101201,Champions,False
537634,16775,United Kingdom,2010,12,Dec,231.9,18,20101201,Champions,False
537635,16306,United Kingdom,2010,12,Dec,68.1,2,20101201,Clients à Risque,False
537636,16950,United Kingdom,2010,12,Dec,172.0,3,20101201,Clients Fidèles,False
537646,17591,United Kingdom,2010,12,Dec,406.6,80,20101201,Clients à Risque,False
537648,12839,United Kingdom,2010,12,Dec,402.61,22,20101201,Champions,False
537649,13807,United Kingdom,2010,12,Dec,112.6,7,20101201,Clients Perdus,False
537650,16125,United Kingdom,2010,12,Dec,289.35,13,20101201,Clients Perdus,False
537653,17897,United Kingdom,2010,12,Dec,268.73,37,20101201,Clients à Risque,False
537655,15081,United Kingdom,2010,12,Dec,111.15,8,20101201,Clients Fidèles,False
537657,18102,United Kingdom,2010,12,Dec,9639.12,5,20101201,Champions,True
537658,18102,United Kingdom,2010,12,Dec,395.76,3,20101201,Champions,True
537659,18102,United Kingdom,2010,12,Dec,15885.49,9,20101201,Champions,True
537664,15024,United Kingdom,2010,12,Dec,46.8,1,20101201,Champions,False
537665,16365,United Kingdom,2010,12,Dec,139.86,6,20101201,Champions,False
537667,17870,United Kingdom,2010,12,Dec,326.4,1,20101201,Champions,False
537668,14821,United Kingdom,2010,12,Dec,48.800000000000004,2,20101201,Clients Perdus,False
537669,16863,United Kingdom,2010,12,Dec,164.25,9,20101201,Clients Fidèles,False
537670,13078,United Kingdom,2010,12,Dec,514.39,10,20101201,Champions,False
537671,13267,United Kingdom,2010,12,Dec,328.45,15,20101201,Champions,False
537672,13050,United Kingdom,2010,12,Dec,328.01,18,20101201,Champions,False
537673,12709,Germany,2010,12,Dec,522.7,7,20101201,Champions,False
